ID;Consommation;Annee;Mois;Jour;Creneau;JourSem;NumSem;temp;cover;hum;dummyJF;vacances_zone_a;vacances_zone_b;vacances_zone_c;nb_zones
2016-01-30-15;44669264850;2016;1;30;15;samedi;4;10,30263158;92,72727273;76,47368421;0;0;0;0;0
2016-01-30-18;48362402631;2016;1;30;18;samedi;4;9,207894737;97,24137931;81,57894737;0;0;0;0;0
2016-01-30-21;45839135656;2016;1;30;21;samedi;4;8,560526316;95;84,52631579;0;0;0;0;0
2016-01-31-00;42901861360;2016;1;31;0;dimanche;5;8,597368421;97,06896552;86,10526316;0;0;0;0;0
2016-01-31-03;36992456206;2016;1;31;3;dimanche;5;8,7;95,32258065;87,26315789;0;0;0;0;0
2016-01-31-06;37791212479;2016;1;31;6;dimanche;5;9,25;95,88235294;87,21052632;0;0;0;0;0
2016-01-31-09;43159936629;2016;1;31;9;dimanche;5;10,12631579;96,76470588;87,47368421;0;0;0;0;0
2016-01-31-12;44518353434;2016;1;31;12;dimanche;5;11,72631579;95,29411765;85,73684211;0;0;0;0;0
2016-01-31-15;39801330368;2016;1;31;15;dimanche;5;12,52894737;95,78125;86,02631579;0;0;0;0;0
2016-01-31-18;44983928658;2016;1;31;18;dimanche;5;12,37894737;94,6969697;87,65789474;0;0;0;0;0
2016-01-31-21;42735447980;2016;1;31;21;dimanche;5;12,17894737;95,83333333;87,02631579;0;0;0;0;0
2016-02-01-00;40374579521;2016;2;1;0;lundi;5;12,01578947;98,7037037;85,81578947;0;0;0;0;0
2016-02-01-03;36761954626;2016;2;1;3;lundi;5;11,51842105;96,37931034;84,71052632;0;0;0;0;0
2016-02-01-06;46670229147;2016;2;1;6;lundi;5;10,8;88,93939394;84,97368421;0;0;0;0;0
2016-02-01-09;50122039570;2016;2;1;9;lundi;5;11,77368421;91,71875;81,28947368;0;0;0;0;0
2016-02-01-12;49953937516;2016;2;1;12;lundi;5;13,15263158;86,91176471;76,07894737;0;0;0;0;0
2016-02-01-15;46838597971;2016;2;1;15;lundi;5;13,12105263;86,71875;74,92105263;0;0;0;0;0
2016-02-01-18;50375828314;2016;2;1;18;lundi;5;11,48421053;91,93548387;81,36842105;0;0;0;0;0
2016-02-01-21;45452652932;2016;2;1;21;lundi;5;10,65;94,16666667;85,26315789;0;0;0;0;0
2016-02-02-00;41558748954;2016;2;2;0;mardi;5;10,12631579;98,92592593;87,44736842;0;0;0;0;0
2016-02-02-03;37741957472;2016;2;2;3;mardi;5;9,760526316;97,90322581;88,39473684;0;0;0;0;0
2016-02-02-06;47385213706;2016;2;2;6;mardi;5;9,436842105;98,18181818;88,52631579;0;0;0;0;0
2016-02-02-09;50681880773;2016;2;2;9;mardi;5;10,1972973;97,83333333;86,05405405;0;0;0;0;0
2016-02-02-12;50271854340;2016;2;2;12;mardi;5;11,78421053;93,38709677;78,02631579;0;0;0;0;0
2016-02-02-15;47370063662;2016;2;2;15;mardi;5;11,72631579;90,9375;75,07894737;0;0;0;0;0
2016-02-02-18;51211092119;2016;2;2;18;mardi;5;9,957894737;91;81,28947368;0;0;0;0;0
2016-02-02-21;46678417814;2016;2;2;21;mardi;5;8,886842105;95,34482759;83,02631579;0;0;0;0;0
2016-02-03-00;42959226426;2016;2;3;0;mercredi;5;8,292105263;94,67857143;84,23684211;0;0;0;0;0
2016-02-03-03;39614584917;2016;2;3;3;mercredi;5;7,639473684;93,14814815;84,84210526;0;0;0;0;0
2016-02-03-06;49683443280;2016;2;3;6;mercredi;5;7,128947368;82;83,52631579;0;0;0;0;0
2016-02-03-09;53146726831;2016;2;3;9;mercredi;5;7,360526316;79,03225806;79,52631579;0;0;0;0;0
2016-02-03-12;52305036154;2016;2;3;12;mercredi;5;8,884210526;77,5;66,97368421;0;0;0;0;0
2016-02-03-15;49562419666;2016;2;3;15;mercredi;5;8,363157895;73,39285714;63,55263158;0;0;0;0;0
2016-02-03-18;54929466794;2016;2;3;18;mercredi;5;6,231578947;65,83333333;68,97368421;0;0;0;0;0
2016-02-03-21;50814050040;2016;2;3;21;mercredi;5;5,181578947;66,66666667;73,76315789;0;0;0;0;0
2016-02-04-00;47691214045;2016;2;4;0;jeudi;5;4,668421053;63,94736842;76,65789474;0;0;0;0;0
2016-02-04-03;44449680389;2016;2;4;3;jeudi;5;4,173684211;69,25;80,76315789;0;0;0;0;0
2016-02-04-06;54048698597;2016;2;4;6;jeudi;5;4,344736842;67,69230769;82,10526316;0;0;0;0;0
2016-02-04-09;56790085811;2016;2;4;9;jeudi;5;6,292105263;77,85714286;78,57894737;0;0;0;0;0
2016-02-04-12;55349792399;2016;2;4;12;jeudi;5;9,052631579;80,16129032;71,21052632;0;0;0;0;0
2016-02-04-15;51552196782;2016;2;4;15;jeudi;5;9,613157895;84,83870968;73,42105263;0;0;0;0;0
2016-02-04-18;54568361729;2016;2;4;18;jeudi;5;8,560526316;86,24137931;79,39473684;0;0;0;0;0
2016-02-04-21;49266358277;2016;2;4;21;jeudi;5;7,973684211;86,76923077;83,52631579;0;0;0;0;0
2016-02-05-00;45031214276;2016;2;5;0;vendredi;5;7,581578947;95,08333333;86,15789474;0;0;0;0;0
2016-02-05-03;41100835771;2016;2;5;3;vendredi;5;7,294736842;83,6;87,60526316;0;0;0;0;0
2016-02-05-06;50209696314;2016;2;5;6;vendredi;5;7,013157895;80,34375;88,5;0;0;0;0;0
2016-02-05-09;52391483574;2016;2;5;9;vendredi;5;8,557894737;79,19354839;83,97368421;0;0;0;0;0
2016-02-05-12;50374922925;2016;2;5;12;vendredi;5;11,84324324;80,18518519;71,67567568;0;0;0;0;0
2016-02-05-15;46124891828;2016;2;5;15;vendredi;5;12,55;73,46153846;70,42105263;0;0;0;0;0
2016-02-05-18;50325252226;2016;2;5;18;vendredi;5;9,597368421;74,04761905;80,34210526;0;0;0;0;0
2016-02-05-21;47205951704;2016;2;5;21;vendredi;5;7,702631579;77,70588235;85,05263158;0;0;0;0;0
2016-02-06-00;43077558410;2016;2;6;0;samedi;5;7,342105263;88,29411765;86,39473684;0;0;1;0;1
2016-02-06-03;38111258423;2016;2;6;3;samedi;5;7,373684211;81,15789474;86,63157895;0;0;1;0;1
2016-02-06-06;41446039021;2016;2;6;6;samedi;5;7,215789474;78,8;86,13157895;0;0;1;0;1
2016-02-06-09;45350400401;2016;2;6;9;samedi;5;9,334210526;85,4;79,28947368;0;0;1;0;1
2016-02-06-12;44429467018;2016;2;6;12;samedi;5;12,76842105;82,5;64,76315789;0;0;1;0;1
2016-02-06-15;40023090095;2016;2;6;15;samedi;5;13,43947368;88,25;61,21052632;0;0;1;0;1
2016-02-06-18;45599280026;2016;2;6;18;samedi;5;11,17368421;92,10526316;68,89473684;0;0;1;0;1
2016-02-06-21;43723975638;2016;2;6;21;samedi;5;10,62894737;95,23809524;69,42105263;0;0;1;0;1
2016-02-07-00;41072480640;2016;2;7;0;dimanche;6;10,10526316;98,75;72,60526316;0;0;1;0;1
2016-02-07-03;35723274693;2016;2;7;3;dimanche;6;8,868421053;95,34482759;79,02631579;0;0;1;0;1
2016-02-07-06;37298006208;2016;2;7;6;dimanche;6;7,634210526;85,88235294;82,89473684;0;0;1;0;1
2016-02-07-09;42920607903;2016;2;7;9;dimanche;6;7,376315789;84,51612903;82,02631579;0;0;1;0;1
2016-02-07-12;43638300301;2016;2;7;12;dimanche;6;8,860526316;84,83870968;72,60526316;0;0;1;0;1
2016-02-07-15;39209620954;2016;2;7;15;dimanche;6;9,068421053;85;70,89473684;0;0;1;0;1
2016-02-07-18;46627981025;2016;2;7;18;dimanche;6;7,631578947;86,875;78;0;0;1;0;1
2016-02-07-21;45649064895;2016;2;7;21;dimanche;6;7,513157895;91,60714286;82,02631579;0;0;1;0;1
2016-02-08-00;43628943073;2016;2;8;0;lundi;6;7,473684211;97,72727273;83,57894737;0;0;1;0;1
2016-02-08-03;40047457649;2016;2;8;3;lundi;6;7,726315789;87,14285714;82,81578947;0;0;1;0;1
2016-02-08-06;49202000426;2016;2;8;6;lundi;6;8,226315789;91,125;77,60526316;0;0;1;0;1
2016-02-08-09;53092903124;2016;2;8;9;lundi;6;9,513157895;88,27586207;73,84210526;0;0;1;0;1
2016-02-08-12;52411829673;2016;2;8;12;lundi;6;11,63947368;88,14814815;66,89473684;0;0;1;0;1
2016-02-08-15;49013552956;2016;2;8;15;lundi;6;11,53243243;88,75;68,16216216;0;0;1;0;1
2016-02-08-18;53151811904;2016;2;8;18;lundi;6;10,08947368;90,5;72,13157895;0;0;1;0;1
2016-02-08-21;48524946167;2016;2;8;21;lundi;6;9,242105263;87,70833333;76,44736842;0;0;1;0;1
2016-02-09-00;44577341966;2016;2;9;0;mardi;6;8,626315789;92,72727273;79,89473684;0;0;1;0;1
2016-02-09-03;40733815286;2016;2;9;3;mardi;6;8,428947368;91,25;83,57894737;0;0;1;0;1
2016-02-09-06;49374925774;2016;2;9;6;mardi;6;8,607894737;98,33333333;85,47368421;0;0;1;0;1
2016-02-09-09;53733071644;2016;2;9;9;mardi;6;9,539473684;95,14705882;84,52631579;0;0;1;0;1
2016-02-09-12;54506009606;2016;2;9;12;mardi;6;9,868421053;95,32258065;80,15789474;0;0;1;0;1
2016-02-09-15;52018925628;2016;2;9;15;mardi;6;8,994736842;96,02941176;77,02631579;0;0;1;0;1
2016-02-09-18;55578430759;2016;2;9;18;mardi;6;6,834210526;93,70967742;77,05263158;0;0;1;0;1
2016-02-09-21;51304891882;2016;2;9;21;mardi;6;5,4;88,14814815;79,73684211;0;0;1;0;1
2016-02-10-00;48120923242;2016;2;10;0;mercredi;6;4,978947368;85,90909091;77,55263158;0;0;1;0;1
2016-02-10-03;45066224572;2016;2;10;3;mercredi;6;4,581578947;84,07407407;77,15789474;0;0;1;0;1
2016-02-10-06;53973879096;2016;2;10;6;mercredi;6;4,181578947;65,78125;78,02631579;0;0;1;0;1
2016-02-10-09;57154803286;2016;2;10;9;mercredi;6;5,3;74,66666667;74,78947368;0;0;1;0;1
2016-02-10-12;55729488829;2016;2;10;12;mercredi;6;7,294736842;78,90625;67,84210526;0;0;1;0;1
2016-02-10-15;52157902224;2016;2;10;15;mercredi;6;7,5;85,16129032;65,55263158;0;0;1;0;1
2016-02-10-18;56422124324;2016;2;10;18;mercredi;6;5,607894737;87,88461538;75,05263158;0;0;1;0;1
2016-02-10-21;52346939780;2016;2;10;21;mercredi;6;4,431578947;82,30769231;81,02631579;0;0;1;0;1
2016-02-11-00;48927295897;2016;2;11;0;jeudi;6;3,876315789;87,125;84,5;0;0;1;0;1
2016-02-11-03;45583610412;2016;2;11;3;jeudi;6;3,092105263;85,55172414;86,65789474;0;0;1;0;1
2016-02-11-06;54189135205;2016;2;11;6;jeudi;6;3,089473684;88,46875;87,39473684;0;0;1;0;1
2016-02-11-09;56985244888;2016;2;11;9;jeudi;6;4,565789474;83,38235294;84,63157895;0;0;1;0;1
2016-02-11-12;54865885376;2016;2;11;12;jeudi;6;7,586842105;84,09090909;70,52631579;0;0;1;0;1
2016-02-11-15;51463066836;2016;2;11;15;jeudi;6;7,626315789;87,35294118;71,76315789;0;0;1;0;1
2016-02-11-18;55733156306;2016;2;11;18;jeudi;6;5,713157895;86,85185185;81,57894737;0;0;1;0;1
2016-02-11-21;51721504901;2016;2;11;21;jeudi;6;4,897368421;91,85185185;85,65789474;0;0;1;0;1
2016-02-12-00;48636960158;2016;2;12;0;vendredi;6;4,273684211;90,18518519;88,92105263;0;0;1;0;1
2016-02-12-03;45113789696;2016;2;12;3;vendredi;6;4,365789474;91,25;91,81578947;0;0;1;0;1
2016-02-12-06;53439705623;2016;2;12;6;vendredi;6;4,731578947;92,35294118;91,73684211;0;0;1;0;1
2016-02-12-09;58010190228;2016;2;12;9;vendredi;6;6,060526316;92,25806452;87,94736842;0;0;1;0;1
2016-02-12-12;57315557448;2016;2;12;12;vendredi;6;7,944736842;94,11764706;83,63157895;0;0;1;0;1
2016-02-12-15;52424703722;2016;2;12;15;vendredi;6;8,110526316;92,27272727;82,26315789;0;0;1;0;1
2016-02-12-18;54807174492;2016;2;12;18;vendredi;6;7,257894737;88,28125;84,73684211;0;0;1;0;1
2016-02-12-21;50987142317;2016;2;12;21;vendredi;6;6,626315789;89,82758621;85,55263158;0;0;1;0;1
2016-02-13-00;46590986430;2016;2;13;0;samedi;6;6,257894737;92,17857143;86,60526316;0;1;1;0;2
2016-02-13-03;41372743361;2016;2;13;3;samedi;6;6,118421053;93,96551724;89,5;0;1;1;0;2
2016-02-13-06;44009666291;2016;2;13;6;samedi;6;6,762162162;92,87878788;89,08108108;0;1;1;0;2
2016-02-13-09;49020185799;2016;2;13;9;samedi;6;8,418421053;91,66666667;85,34210526;0;1;1;0;2
2016-02-13-12;48926684663;2016;2;13;12;samedi;6;10,27631579;88,96551724;76,34210526;0;1;1;0;2
2016-02-13-15;44437364086;2016;2;13;15;samedi;6;10,72894737;84,48275862;75,31578947;0;1;1;0;2
2016-02-13-18;48634360465;2016;2;13;18;samedi;6;9,455263158;91;78,86842105;0;1;1;0;2
2016-02-13-21;46565062654;2016;2;13;21;samedi;6;8,489473684;95,16666667;83,84210526;0;1;1;0;2
2016-02-14-00;43876039842;2016;2;14;0;dimanche;7;8,097368421;97,83333333;84,60526316;0;1;1;0;2
2016-02-14-03;38392519629;2016;2;14;3;dimanche;7;7,264864865;98,96551724;86,89189189;0;1;1;0;2
2016-02-14-06;39422293264;2016;2;14;6;dimanche;7;6,765789474;92,1875;85,28947368;0;1;1;0;2
2016-02-14-09;44327321582;2016;2;14;9;dimanche;7;7,260526316;90,17857143;81,07894737;0;1;1;0;2
2016-02-14-12;45048661678;2016;2;14;12;dimanche;7;8,736842105;84,46428571;71,65789474;0;1;1;0;2
2016-02-14-15;40833005843;2016;2;14;15;dimanche;7;8,442105263;79,71428571;72,81578947;0;1;1;0;2
2016-02-14-18;48067658619;2016;2;14;18;dimanche;7;6,318421053;86,66666667;80,84210526;0;1;1;0;2
2016-02-14-21;47938031839;2016;2;14;21;dimanche;7;5,152631579;83,03571429;83,89473684;0;1;1;0;2
2016-02-15-00;46529812530;2016;2;15;0;lundi;7;4,489473684;80,20833333;83,86842105;0;1;1;0;2
2016-02-15-03;43845820644;2016;2;15;3;lundi;7;3,913157895;82,30769231;82,60526316;0;1;1;0;2
2016-02-15-06;53124855105;2016;2;15;6;lundi;7;3,568421053;72,66666667;80,15789474;0;1;1;0;2
2016-02-15-09;57809329268;2016;2;15;9;lundi;7;4,323684211;78,10344828;75,52631579;0;1;1;0;2
2016-02-15-12;57474899083;2016;2;15;12;lundi;7;5,836842105;80,46875;67,39473684;0;1;1;0;2
2016-02-15-15;53726623802;2016;2;15;15;lundi;7;6,15;76,21212121;63,60526316;0;1;1;0;2
2016-02-15-18;58225038951;2016;2;15;18;lundi;7;4,278947368;70,625;70,07894737;0;1;1;0;2
2016-02-15-21;54637909048;2016;2;15;21;lundi;7;3,163157895;70,68181818;75,60526316;0;1;1;0;2
2016-02-16-00;51662545268;2016;2;16;0;mardi;7;2,486842105;75,86956522;77,5;0;1;1;0;2
2016-02-16-03;48744865591;2016;2;16;3;mardi;7;1,742105263;76,59090909;79,28947368;0;1;1;0;2
2016-02-16-06;57161738708;2016;2;16;6;mardi;7;0,718181818;49,58333333;82,96969697;0;1;1;0;2
2016-02-16-09;59883415996;2016;2;16;9;mardi;7;2,910526316;55,89285714;76;0;1;1;0;2
2016-02-16-12;57343393497;2016;2;16;12;mardi;7;5,707894737;57;62,47368421;0;1;1;0;2
2016-02-16-15;52790112723;2016;2;16;15;mardi;7;6,376315789;61,89655172;58;0;1;1;0;2
2016-02-16-18;58166367027;2016;2;16;18;mardi;7;3,976315789;69,09090909;66,23684211;0;1;1;0;2
2016-02-16-21;55219507195;2016;2;16;21;mardi;7;2,542105263;66;72,21052632;0;1;1;0;2
2016-02-17-00;52987711698;2016;2;17;0;mercredi;7;1,244736842;66,33333333;78,39473684;0;1;1;0;2
2016-02-17-03;50118317263;2016;2;17;3;mercredi;7;0,463157895;77,5;80,81578947;0;1;1;0;2
2016-02-17-06;58202972632;2016;2;17;6;mercredi;7;-0,144736842;55;83,52631579;0;1;1;0;2
2016-02-17-09;61312121768;2016;2;17;9;mercredi;7;1,989473684;73,07692308;78,92105263;0;1;1;0;2
2016-02-17-12;58885807086;2016;2;17;12;mercredi;7;4,805263158;75,17241379;67,34210526;0;1;1;0;2
2016-02-17-15;54503079894;2016;2;17;15;mercredi;7;5,613157895;78,88888889;64,52631579;0;1;1;0;2
2016-02-17-18;59352904518;2016;2;17;18;mercredi;7;3,592105263;85,8;74,44736842;0;1;1;0;2
2016-02-17-21;55871842267;2016;2;17;21;mercredi;7;2,257894737;91,30434783;81,60526316;0;1;1;0;2
2016-02-18-00;53398033366;2016;2;18;0;jeudi;7;1,734210526;92,72727273;84,68421053;0;1;1;0;2
2016-02-18-03;49882631768;2016;2;18;3;jeudi;7;1,555263158;86,20689655;85,36842105;0;1;1;0;2
2016-02-18-06;57213298148;2016;2;18;6;jeudi;7;1,623684211;90,03030303;87,73684211;0;1;1;0;2
2016-02-18-09;61073244529;2016;2;18;9;jeudi;7;3,557894737;91,80645161;82,07894737;0;1;1;0;2
2016-02-18-12;60020239228;2016;2;18;12;jeudi;7;6,260526316;91,66666667;72,86842105;0;1;1;0;2
2016-02-18-15;55442299062;2016;2;18;15;jeudi;7;6,976315789;83,70967742;69;0;1;1;0;2
2016-02-18-18;58574371157;2016;2;18;18;jeudi;7;5,123684211;85;77,21052632;0;1;1;0;2
2016-02-18-21;55016681544;2016;2;18;21;jeudi;7;3,676315789;78,33333333;82,86842105;0;1;1;0;2
2016-02-19-00;52588323650;2016;2;19;0;vendredi;7;2,654054054;72,55;85,05405405;0;1;1;0;2
2016-02-19-03;49398268624;2016;2;19;3;vendredi;7;2,239473684;70,73913043;84,94736842;0;1;1;0;2
2016-02-19-06;56901933785;2016;2;19;6;vendredi;7;1,744736842;63,28571429;85,81578947;0;1;1;0;2
2016-02-19-09;58711399685;2016;2;19;9;vendredi;7;4,568421053;58,84615385;78,44736842;0;1;1;0;2
2016-02-19-12;55099159296;2016;2;19;12;vendredi;7;8,263157895;56,60714286;61,42105263;0;1;1;0;2
2016-02-19-15;50091338272;2016;2;19;15;vendredi;7;8,823684211;68,03571429;57,92105263;0;1;1;0;2
2016-02-19-18;54878157394;2016;2;19;18;vendredi;7;6,292105263;70,2173913;69,76315789;0;1;1;0;2
2016-02-19-21;52673028832;2016;2;19;21;vendredi;7;4,926315789;76,66666667;78,34210526;0;1;1;0;2
2016-02-20-00;49361704490;2016;2;20;0;samedi;7;4,573684211;81,17647059;81,05263158;0;1;1;1;3
2016-02-20-03;44118527558;2016;2;20;3;samedi;7;4,421052632;77,6;83,52631579;0;1;1;1;3
2016-02-20-06;46185815649;2016;2;20;6;samedi;7;4,805263158;76,16666667;83,47368421;0;1;1;1;3
2016-02-20-09;50068722773;2016;2;20;9;samedi;7;7,465789474;79,66666667;78,39473684;0;1;1;1;3
2016-02-20-12;49308803566;2016;2;20;12;samedi;7;10,56315789;87;70,07894737;0;1;1;1;3
2016-02-20-15;44418453958;2016;2;20;15;samedi;7;11,62105263;85,51724138;71,10526316;0;1;1;1;3
2016-02-20-18;48554111983;2016;2;20;18;samedi;7;10,12105263;88,88888889;79,28947368;0;1;1;1;3
2016-02-20-21;46493572996;2016;2;20;21;samedi;7;9,131578947;87,125;83,23684211;0;1;1;1;3
2016-02-21-00;43740636674;2016;2;21;0;dimanche;8;8,660526316;97,77272727;84,52631579;0;1;1;1;3
2016-02-21-03;37992122607;2016;2;21;3;dimanche;8;8,102631579;86,04;86,44736842;0;1;1;1;3
2016-02-21-06;38577404430;2016;2;21;6;dimanche;8;7,834210526;82,36666667;87,84210526;0;1;1;1;3
2016-02-21-09;42320219842;2016;2;21;9;dimanche;8;10,17894737;83,44827586;81,84210526;0;1;1;1;3
2016-02-21-12;42020551132;2016;2;21;12;dimanche;8;13,27894737;80,92592593;72,81578947;0;1;1;1;3
2016-02-21-15;36822179418;2016;2;21;15;dimanche;8;14,26842105;73,55555556;69,89473684;0;1;1;1;3
2016-02-21-18;43816397166;2016;2;21;18;dimanche;8;11,51315789;82,60869565;79,10526316;0;1;1;1;3
2016-02-21-21;43338661619;2016;2;21;21;dimanche;8;9,971052632;83,13043478;83,10526316;0;1;1;1;3
2016-02-22-00;41581907459;2016;2;22;0;lundi;8;9,002631579;92,86363636;85,36842105;0;1;0;1;2
2016-02-22-03;38350281493;2016;2;22;3;lundi;8;8,168421053;89,29166667;87,36842105;0;1;0;1;2
2016-02-22-06;47321761653;2016;2;22;6;lundi;8;8,126315789;94,20689655;88,15789474;0;1;0;1;2
2016-02-22-09;52169602523;2016;2;22;9;lundi;8;9,244736842;97,81818182;86,5;0;1;0;1;2
2016-02-22-12;52356485175;2016;2;22;12;lundi;8;11,24210526;94,19354839;80,55263158;0;1;0;1;2
2016-02-22-15;48363805881;2016;2;22;15;lundi;8;11,43157895;98,18181818;79,97368421;0;1;0;1;2
2016-02-22-18;51160654926;2016;2;22;18;lundi;8;10,04736842;98,06451613;85,65789474;0;1;0;1;2
2016-02-22-21;46873948518;2016;2;22;21;lundi;8;9,4;97,32142857;86,92105263;0;1;0;1;2
2016-02-23-00;43375543554;2016;2;23;0;mardi;8;8,726315789;96,85185185;87,5;0;1;0;1;2
2016-02-23-03;39933906621;2016;2;23;3;mardi;8;8,105263158;92,16666667;87,5;0;1;0;1;2
2016-02-23-06;48680953116;2016;2;23;6;mardi;8;7,781578947;89,70588235;87,81578947;0;1;0;1;2
2016-02-23-09;52760613924;2016;2;23;9;mardi;8;8,392105263;86,91176471;83,97368421;0;1;0;1;2
2016-02-23-12;51868349815;2016;2;23;12;mardi;8;9,926315789;91,96969697;74,97368421;0;1;0;1;2
2016-02-23-15;47665457031;2016;2;23;15;mardi;8;10,19473684;85,34482759;71,21052632;0;1;0;1;2
2016-02-23-18;51877430404;2016;2;23;18;mardi;8;7,905263158;86,53846154;79,71052632;0;1;0;1;2
2016-02-23-21;48610307785;2016;2;23;21;mardi;8;6,676315789;80,38461538;85,23684211;0;1;0;1;2
2016-02-24-00;45597938610;2016;2;24;0;mercredi;8;5,605263158;90,5;88,15789474;0;1;0;1;2
2016-02-24-03;42429497557;2016;2;24;3;mercredi;8;4,857894737;81,84;90,97368421;0;1;0;1;2
2016-02-24-06;50789238346;2016;2;24;6;mercredi;8;4,502631579;87,4516129;91,52631579;0;1;0;1;2
2016-02-24-09;54481531407;2016;2;24;9;mercredi;8;6,536842105;88,31034483;86,55263158;0;1;0;1;2
2016-02-24-12;53336905003;2016;2;24;12;mercredi;8;9,628947368;89,67857143;74,57894737;0;1;0;1;2
2016-02-24-15;49502366651;2016;2;24;15;mercredi;8;10,22368421;88,11538462;70,5;0;1;0;1;2
2016-02-24-18;53229833992;2016;2;24;18;mercredi;8;8,142105263;93,21428571;79,36842105;0;1;0;1;2
2016-02-24-21;49523370209;2016;2;24;21;mercredi;8;6,602631579;94,61538462;85,78947368;0;1;0;1;2
2016-02-25-00;46484060762;2016;2;25;0;jeudi;8;5,576315789;94,2;87,42105263;0;1;0;1;2
2016-02-25-03;43311253180;2016;2;25;3;jeudi;8;4,844736842;85,53571429;89,71052632;0;1;0;1;2
2016-02-25-06;51865341532;2016;2;25;6;jeudi;8;4,292105263;70,46875;89,07894737;0;1;0;1;2
2016-02-25-09;54656019468;2016;2;25;9;jeudi;8;6,178947368;76,86666667;83,97368421;0;1;0;1;2
2016-02-25-12;52990357470;2016;2;25;12;jeudi;8;8,391891892;79,84375;68;0;1;0;1;2
2016-02-25-15;49424817552;2016;2;25;15;jeudi;8;8,375675676;78,78787879;63,83783784;0;1;0;1;2
2016-02-25-18;53871844876;2016;2;25;18;jeudi;8;6,531578947;86,04166667;69,78947368;0;1;0;1;2
2016-02-25-21;50911691222;2016;2;25;21;jeudi;8;4,742105263;84,44444444;76,65789474;0;1;0;1;2
2016-02-26-00;48114421556;2016;2;26;0;vendredi;8;3,739473684;89,6;78,89473684;0;1;0;1;2
2016-02-26-03;45162529948;2016;2;26;3;vendredi;8;2,713157895;85,68181818;81,84210526;0;1;0;1;2
2016-02-26-06;53617906867;2016;2;26;6;vendredi;8;2,042105263;84,13793103;83,63157895;0;1;0;1;2
2016-02-26-09;55811577199;2016;2;26;9;vendredi;8;4,581578947;82,5;74,39473684;0;1;0;1;2
2016-02-26-12;52816996666;2016;2;26;12;vendredi;8;7,689473684;81,2;55,68421053;0;1;0;1;2
2016-02-26-15;48729197896;2016;2;26;15;vendredi;8;7,855263158;87,5;54,05263158;0;1;0;1;2
2016-02-26-18;53591787642;2016;2;26;18;vendredi;8;5,794594595;93,26086957;64,24324324;0;1;0;1;2
2016-02-26-21;51613602265;2016;2;26;21;vendredi;8;4,210810811;85,33333333;73,35135135;0;1;0;1;2
2016-02-27-00;47991860242;2016;2;27;0;samedi;8;3,565789474;90,95238095;77,18421053;0;1;0;1;2
2016-02-27-03;43375672040;2016;2;27;3;samedi;8;3,397368421;93,86363636;79,57894737;0;1;0;1;2
2016-02-27-06;46348899192;2016;2;27;6;samedi;8;3,3;92,96296296;79,89473684;0;1;0;1;2
2016-02-27-09;50973470648;2016;2;27;9;samedi;8;4,951351351;93,91304348;73,56756757;0;1;0;1;2
2016-02-27-12;50517583887;2016;2;27;12;samedi;8;7,324324324;90,74074074;66,75675676;0;1;0;1;2
2016-02-27-15;45935891274;2016;2;27;15;samedi;8;8,024324324;93,4;65,59459459;0;1;0;1;2
2016-02-27-18;50839756032;2016;2;27;18;samedi;8;6,481081081;96,15384615;70,48648649;0;1;0;1;2
2016-02-27-21;49720359561;2016;2;27;21;samedi;8;5,513157895;98,63636364;74,44736842;0;1;0;1;2
2016-02-28-00;47584265617;2016;2;28;0;dimanche;9;4,747368421;98,125;76,84210526;0;1;0;1;2
2016-02-28-03;42615725108;2016;2;28;3;dimanche;9;3,948648649;96,25;78;0;1;0;1;2
2016-02-28-06;43769736305;2016;2;28;6;dimanche;9;3,443243243;96,72413793;79,48648649;0;1;0;1;2
2016-02-28-09;48485567961;2016;2;28;9;dimanche;9;4,591891892;94,25925926;75,24324324;0;1;0;1;2
2016-02-28-12;47970380538;2016;2;28;12;dimanche;9;6,937837838;93,03571429;66,56756757;0;1;0;1;2
2016-02-28-15;42977671298;2016;2;28;15;dimanche;9;7,605405405;88,27586207;64,32432432;0;1;0;1;2
2016-02-28-18;50364423663;2016;2;28;18;dimanche;9;6,024324324;94,34482759;70,48648649;0;1;0;1;2
2016-02-28-21;50238307834;2016;2;28;21;dimanche;9;5,045945946;94,2;71,75675676;0;1;0;1;2
2016-02-29-00;48989499081;2016;2;29;0;lundi;9;4,2;89,77272727;73,48648649;0;0;0;1;1
2016-02-29-03;46433946335;2016;2;29;3;lundi;9;3,564864865;96,04166667;74,21621622;0;0;0;1;1
2016-02-29-06;55685897662;2016;2;29;6;lundi;9;2,832432432;73,5483871;76,64864865;0;0;0;1;1
2016-02-29-09;58819739511;2016;2;29;9;lundi;9;4,162162162;72,93103448;71,56756757;0;0;0;1;1
2016-02-29-12;57034956813;2016;2;29;12;lundi;9;6,438888889;73,44827586;63,16666667;0;0;0;1;1
2016-02-29-15;52049388308;2016;2;29;15;lundi;9;7,797368421;69,03846154;58,94736842;0;0;0;1;1
2016-02-29-18;56645798966;2016;2;29;18;lundi;9;5,8;73,68421053;67,05263158;0;0;0;1;1
2016-02-29-21;53489862034;2016;2;29;21;lundi;9;4,144736842;75;72,55263158;0;0;0;1;1
2016-03-01-00;50583066575;2016;3;1;0;mardi;9;2,944736842;85,71428571;77;0;0;0;1;1
2016-03-01-03;47731650801;2016;3;1;3;mardi;9;2,278947368;68,82352941;79,76315789;0;0;0;1;1
